,text,target
208,"['आयुष', 'बॉलीवुड', 'एक्टिंग', 'क्षेत्र', 'नाम', 'कमाना', 'चाहता', 'है।']",1
209,"['आईएएस', 'सहजता', 'कमान', 'संभाली', 'चीजें', 'बदल', 'गईं।']",1
210,"['इससे', 'शून्य', 'हैट्रिक', 'मैच', 'रन', 'आउट', 'थे।']",0
211,"['बचपन', 'मेरे', 'पसंदीदा', 'बल्लेबाज', 'अब', 'मैं', 'खेलकर', 'काफी', 'सीख', 'हूं.']",1
212,"['आखिरी', 'दौर', 'लड़ाई', 'नेताओं', 'जुबान', 'बदल', 'गई', 'है।']",0
213,"['हाथ', 'खिंचाव', 'कारण', 'अंतिम', 'ओवर', 'केवल', 'तीन', 'गेंद', 'पवेलियन', 'लौटना', 'पड़ा', 'था.']",0
214,"['जस्टिन', 'ज्यादा', 'ज्यादा', 'दुख', 'पहुंचाना', 'चाहती', 'हैं,', 'ठीक', 'वैसे', 'जस्टिन', 'दुखी', 'था.']",0
215,"['जिसमें', 'बीमारी', 'इलाज', 'तथा', 'प्रक्रिया', 'सत्यापित', 'गया।']",1
216,"['केपी', 'पास', 'काफी', 'अनुभव', 'अच्छे', 'खिलाड़ियों', 'खेलना', 'सदा', 'सुखद', 'है।']",1
217,"['कंपनी', 'बताया', 'नया', 'स्कूटर', 'अधिक', 'शक्तिशाली', 'शीघ्र', 'त्वरित', 'गति', 'पकड़ने', 'सक्षम', 'है।']",1
218,"['श्रीलंका', 'सटीक', 'जवाब', 'देने', 'प्रयास', 'है.']",1
219,"['इनके', 'तीसरे', 'धनी', 'आईपीएल', 'टीम', 'मालिक', 'रॉयल', 'चैलेंजर्स', 'बैंगलोर', 'मालिक', 'विजय', 'माल्या', 'हैं।']",1
220,"['लोगों', 'बताया', 'गर्मी', 'मौसम', 'समय', 'जीना', 'दूभर', 'है।']",0
221,"['नियमों', 'मुताबिक', 'सिनेमा', 'मालिक', 'आपको', 'चश्मा', 'लेने', 'बाध्य', 'सकते।']",1
222,"['डिविलियर्स', 'पांच', 'छक्कों', 'सजी', '53', 'रन', 'पारी', 'खेली,', 'टीम', 'आठ', 'मैचों', 'पांचवीं', 'पंजाब', 'खिलाफ', 'दूसरी', 'हार', 'बचा', 'सके']",0
223,"['काम', 'तरीक़े', 'चाहिए']",1
224,"['हिन्दी', 'पारसी,अंग्रेजी', 'उर्दू', 'शब्दों', 'कदर', 'पिरोते', 'सुनने', 'कभी', 'अटपटा', 'लगता।']",0
225,"['एबीसी', 'क्रेडिट', 'कार्ड', 'सेवाओं', 'उन्नत', 'बनाने', 'शहरों', 'महिला', 'ग्राहकों', 'तवज्जों', 'दे', 'है।']",1
226,"['गेल', 'कहा,', ""'अभी"", 'मैं', 'पूरी', 'ठीक', 'हूं।']",0
227,"['सांद्र', 'अम्ल', 'वाष्पशील']",0
228,"['कहना', 'इससे', 'कंपनी', 'दिवालिया', 'सकती', 'है।']",0
229,"['दरगाह', 'परिसर', 'विद्युत', 'सजावट', 'रही', 'है,', 'यहां', 'गुजरने', 'लोगों', 'आकर्षण', 'केंद्र', 'है।']",1
230,"['एकदम', 'बकवास', 'खाना', 'मिलता']",0
231,"['मुम्बई', 'इंडियंस', 'नसीब', 'पहली', 'जीत']",1
232,"['बिल्कुल', 'गैरजरूरी', 'व्यर्थ', 'है।']",0
233,"['रैली', 'दिन', 'नरेंद्र', 'मोदी', 'सुरक्षाकर्मी', 'हार्ट', 'अटैक', 'मौत']",0
234,"['भारतीय', 'कप्तान', 'रितु', 'रानी', 'मिडफील्ड', 'अच्छे', 'मूव', 'बनाए', 'विरोधी', 'टीम', 'रक्षापंक्ति', 'नाकाम', 'कसर', 'छोड़ी.']",0
235,"['वारदात', 'गांव', 'लोग', 'दहशत', 'है,', 'जबकि', 'पुलिस', 'चोरी', 'मामला', 'दर्ज', 'जांच', 'लिया', 'है।']",0
236,"['शख्स', 'वहां', 'कर्मचारियों', 'दहशत', 'पैदा', 'हाथ', 'तमंचा', 'लेकर', 'लहराता', 'है।']",0
237,"['बार', '16', 'अप्रैल', 'शुरु', 'सातवें', 'टूर्नमेंट', 'क्रिकेट', 'प्रेमियों', 'महान', 'खिलाडियों', 'दिलकश', 'बल्लेबाजी', 'देखने', 'मिलेगी।']",0
238,"['शासन', 'करोड़', 'रुपए', 'स्वीकृत', 'किए', 'थे,', 'किन्तु', 'जमीन', 'विवाद', 'मामला', 'ठंडे', 'बस्ते', 'चला', 'था।']",0
239,"['मैं', 'पंचायत', 'स्वीकृत', 'कार्य', 'हूँ']",1
240,"['ताकि', 'अप्रिय', 'स्थिति', 'बनने', 'तत्काल', 'वैज्ञानिक', 'जांच', 'पड़ताल', 'सके।']",0
241,"['भाजपा', 'छिटकने', 'उन्हे', 'अपरोक्ष', 'रूप', 'लाभ', 'मिलने', 'उम्मीद', 'है।']",1
242,"['बीच', 'रामटहल', 'चौधरी', 'वहां', 'भागना', 'पड़ा.']",0
243,"['', 'शादी', 'शामिल', 'होगा', '1', 'लाख', 'रुपए', 'जुर्माना', 'वर्ष', 'कारावास', 'है।']",0
244,"['पिछले', 'महीने', 'बॉक्स', 'ऑफिस', 'जबरदस्त', 'कमाई', 'वाली', 'क्वीन', 'फिल्म', 'जल्द', 'तमिल', 'तेलुगू', 'रिलीज', 'वाली']",1
245,"['सूरज', 'निकलने', 'वाली', 'पराबैंगनी', 'किरणें', 'जहरीली']",0
246,"['आशा', 'हेल्थ,', 'फिटनेस', 'स्पोर्ट्स', '\u200bमामले', 'लाइन', 'इंटरनैशन', 'नामों', '\u200bएक', '\u200bभारतीय', 'विकल्प', '\u200bहो।']",1
247,"['ताम्बे', 'कारनामा', 'नौवें', 'गेंदबाज']",1
248,"['उसकी', 'अश्लील', 'बातें', 'मुझे', 'बिल्कुल', 'अच्छी', 'लगती']",0
249,"['सरकारी', 'निजी', 'अस्पतालों', 'बीमार', 'बच्चों', 'तादाद', 'बढ़', 'रही', 'है।']",0
250,"['बीएड', 'प्रवेश', 'परीक्षा', 'सुबह', 'परीक्षा', 'केंद्रों', 'बाहर', 'छात्रों', 'प्रवेश', 'देने', 'इनकार', 'दिया,', 'सही', 'आईडी', 'पू्रफ', 'सत्यापित', 'फोटो', 'लेकर', 'पहुंचे', 'थे।']",0
251,"['रोबोट', 'बुजुर्गों', 'केवल', 'चाय', 'कप', 'पकड़ाने', 'बल्कि', 'कहां', 'ज्यादा', 'गर्म', 'कहां', 'पकडऩा', 'समझने', 'पारंगत', 'होंगे।']",1
252,"['आरसीए', 'वापसी', 'शर्मनाक', 'स्थिति', 'पैदा', 'गई', 'थी।']",0
253,"['छोटे', 'उत्पादकों', 'कम', 'उत्पादन', 'लागत,', 'निम्न', 'देनदारी', 'सीमित', 'जोखिम', 'सहित', 'मजबूती', 'निहित', 'है।']",0
254,"['उम्मीदवार', 'काफिले', 'शामिल', 'वाहन', 'टक्कर', 'बच्चा', 'जख्मी.']",0
255,"['नगर', 'नगर', 'पालिका', 'आसपास', 'बाजार', 'दोपहर', 'अचानक', 'भगदड़', 'मच', 'गयी।']",0
256,"['ऐसी', 'प्रतियोगिताओं', 'भाग', 'लेने', 'बच्चों', 'व्यक्तित्व', 'विकास', 'है।']",1
257,"['सच्चाई', 'बाजीगरी', 'खेल', 'यहां', 'स्वर्णिम', 'अतीत', 'समाप्त', 'गया।']",0
258,"['हालांकि', 'फोन', 'बेजल', 'थोड़ा', 'पतला', 'है.']",0
259,"['फैक्ट्री', 'चिमनियों', 'निकलते', 'काले', 'धुओं', 'शहर', 'बढ़', 'वाहनों', 'संख्या', 'स्थिति', 'चिंताजनक', 'बना', 'है।']",0
260,"['गेहूं', 'खरीद', 'प्रगति', 'काफी', 'असंतोषजनक', 'है।']",0
261,"['बबिता', 'सीरियल', 'कैरेक्टर', 'है,', 'जिसपर', 'जेठालाल', 'हमेशा', 'फ़िदा', 'रहते', 'हैं।']",1
262,"['शिकार', 'घायल', 'होकर', 'झाड़ियों', 'छिप']",0
263,"['कुर्सी', 'नक्काशी', 'सुन्दर']",1
264,"['स्कूल', 'स्वतंत्रता', 'दिवस', 'समारोह', 'अच्छी', 'संपन्न', 'गया।']",1
265,"['आधे', 'घंटे', 'तमाशा', 'चलता', 'रहा।']",0
266,"['समाजों', 'अबूझ', 'मुहूर्त', 'अधिकाधिक', 'जोड़ों', 'लाभान्वित', 'सामूहिक', 'विवाह', 'सम्मेलनों', 'आयोजन', 'है।']",1
